date,swing_high,swing_low,fibonacci_level,fibonacci_price,price_diff,trend_direction,time_duration_days
2021-10-19 12:35:00+05:30,18590.95,18400.55,23.6%,18546.0156,44.934400000001915,sideways,0
2021-10-19 12:35:00+05:30,18590.95,18400.55,38.2%,18518.2172,72.73280000000159,sideways,0
2021-10-19 12:35:00+05:30,18590.95,18400.55,50%,18495.75,95.20000000000073,sideways,0
2021-10-19 12:35:00+05:30,18590.95,18400.55,61.8%,18473.2828,117.66719999999987,sideways,0
2021-10-19 12:35:00+05:30,18590.95,18400.55,78.6%,18441.2956,149.65439999999944,sideways,0
2021-10-19 13:00:00+05:30,18590.95,18400.55,23.6%,18546.0156,44.934400000001915,sideways,0
2021-10-19 13:00:00+05:30,18590.95,18400.55,38.2%,18518.2172,72.73280000000159,sideways,0
2021-10-19 13:00:00+05:30,18590.95,18400.55,50%,18495.75,95.20000000000073,sideways,0
2021-10-19 13:00:00+05:30,18590.95,18400.55,61.8%,18473.2828,117.66719999999987,sideways,0
2021-10-19 13:00:00+05:30,18590.95,18400.55,78.6%,18441.2956,149.65439999999944,sideways,0
2021-10-21 09:15:00+05:30,18382.7,18327.4,23.6%,18369.6492,13.05080000000089,downtrend,0
2021-10-21 09:15:00+05:30,18382.7,18327.4,38.2%,18361.5754,21.12459999999919,downtrend,0
2021-10-21 09:15:00+05:30,18382.7,18327.4,50%,18355.050000000003,27.649999999997817,downtrend,0
2021-10-21 09:15:00+05:30,18382.7,18327.4,61.8%,18348.5246,34.17540000000008,downtrend,0
2021-10-21 09:15:00+05:30,18382.7,18327.4,78.6%,18339.234200000003,43.465799999998126,downtrend,0
2021-10-22 09:45:00+05:30,18313.35,18048.75,23.6%,18250.9044,62.445599999999104,sideways,0
2021-10-22 09:45:00+05:30,18313.35,18048.75,38.2%,18212.2728,101.07719999999972,sideways,0
2021-10-22 09:45:00+05:30,18313.35,18048.75,50%,18181.05,132.29999999999927,sideways,0
2021-10-22 09:45:00+05:30,18313.35,18048.75,61.8%,18149.8272,163.52279999999882,sideways,0
2021-10-22 09:45:00+05:30,18313.35,18048.75,78.6%,18105.3744,207.97559999999794,sideways,0
2021-10-25 09:15:00+05:30,18236.65,18048.75,23.6%,18192.3056,44.34440000000177,sideways,3
2021-10-25 09:15:00+05:30,18236.65,18048.75,38.2%,18164.8722,71.77779999999984,sideways,3
2021-10-25 09:15:00+05:30,18236.65,18048.75,50%,18142.7,93.95000000000073,sideways,3
2021-10-25 09:15:00+05:30,18236.65,18048.75,61.8%,18120.5278,116.12220000000161,sideways,3
2021-10-25 09:15:00+05:30,18236.65,18048.75,78.6%,18088.9606,147.68940000000293,sideways,3
2021-10-25 12:05:00+05:30,18221.55,17970.3,23.6%,18162.255,59.294999999998254,sideways,0
2021-10-25 12:05:00+05:30,18221.55,17970.3,38.2%,18125.5725,95.97750000000087,sideways,0
2021-10-25 12:05:00+05:30,18221.55,17970.3,50%,18095.925,125.625,sideways,0
2021-10-25 12:05:00+05:30,18221.55,17970.3,61.8%,18066.2775,155.27249999999913,sideways,0
2021-10-25 12:05:00+05:30,18221.55,17970.3,78.6%,18024.0675,197.48249999999825,sideways,0
2021-10-26 10:00:00+05:30,18265.0,18063.0,23.6%,18217.328,47.67199999999866,sideways,0
2021-10-26 10:00:00+05:30,18265.0,18063.0,38.2%,18187.836,77.16400000000067,sideways,0
2021-10-26 10:00:00+05:30,18265.0,18063.0,50%,18164.0,101.0,sideways,0
2021-10-26 10:00:00+05:30,18265.0,18063.0,61.8%,18140.164,124.83599999999933,sideways,0
2021-10-26 10:00:00+05:30,18265.0,18063.0,78.6%,18106.228,158.77200000000084,sideways,0
2021-10-27 11:45:00+05:30,18340.75,18100.3,23.6%,18284.0038,56.74620000000141,sideways,1
2021-10-27 11:45:00+05:30,18340.75,18100.3,38.2%,18248.8981,91.85190000000148,sideways,1
2021-10-27 11:45:00+05:30,18340.75,18100.3,50%,18220.525,120.22499999999854,sideways,1
2021-10-27 11:45:00+05:30,18340.75,18100.3,61.8%,18192.1519,148.59809999999925,sideways,1
2021-10-27 11:45:00+05:30,18340.75,18100.3,78.6%,18151.7563,188.99369999999908,sideways,1
2021-11-01 09:15:00+05:30,17832.7,17615.3,23.6%,17781.3936,51.306400000001304,sideways,2
2021-11-01 09:15:00+05:30,17832.7,17615.3,38.2%,17749.6532,83.04680000000008,sideways,2
2021-11-01 09:15:00+05:30,17832.7,17615.3,50%,17724.0,108.70000000000073,sideways,2
2021-11-01 09:15:00+05:30,17832.7,17615.3,61.8%,17698.3468,134.35320000000138,sideways,2
2021-11-01 09:15:00+05:30,17832.7,17615.3,78.6%,17661.8236,170.876400000001,sideways,2
2021-11-02 09:15:00+05:30,18010.85,17615.3,23.6%,17917.5002,93.34979999999996,sideways,3
2021-11-02 09:15:00+05:30,18010.85,17615.3,38.2%,17859.7499,151.10009999999966,sideways,3
2021-11-02 09:15:00+05:30,18010.85,17615.3,50%,17813.074999999997,197.77500000000146,sideways,3
2021-11-02 09:15:00+05:30,18010.85,17615.3,61.8%,17766.4001,244.44989999999962,sideways,3
2021-11-02 09:15:00+05:30,18010.85,17615.3,78.6%,17699.9477,310.9022999999979,sideways,3
2021-11-03 09:40:00+05:30,17987.9,17848.3,23.6%,17954.954400000002,32.945599999999104,sideways,0
2021-11-03 09:40:00+05:30,17987.9,17848.3,38.2%,17934.5728,53.32719999999972,sideways,0
2021-11-03 09:40:00+05:30,17987.9,17848.3,50%,17918.1,69.80000000000291,sideways,0
2021-11-03 09:40:00+05:30,17987.9,17848.3,61.8%,17901.6272,86.27280000000246,sideways,0
2021-11-03 09:40:00+05:30,17987.9,17848.3,78.6%,17878.1744,109.72560000000158,sideways,0
2021-11-08 09:15:00+05:30,18040.2,17758.25,23.6%,17973.6598,66.54019999999946,sideways,4
2021-11-08 09:15:00+05:30,18040.2,17758.25,38.2%,17932.4951,107.70490000000063,sideways,4
2021-11-08 09:15:00+05:30,18040.2,17758.25,50%,17899.225,140.97500000000218,sideways,4
2021-11-08 09:15:00+05:30,18040.2,17758.25,61.8%,17865.9549,174.2451000000001,sideways,4
2021-11-08 09:15:00+05:30,18040.2,17758.25,78.6%,17818.5873,221.6127000000015,sideways,4
2021-11-09 09:35:00+05:30,18112.1,17758.25,23.6%,18028.591399999998,83.50860000000102,sideways,5
2021-11-09 09:35:00+05:30,18112.1,17758.25,38.2%,17976.9293,135.17069999999876,sideways,5
2021-11-09 09:35:00+05:30,18112.1,17758.25,50%,17935.175,176.92499999999927,sideways,5
2021-11-09 09:35:00+05:30,18112.1,17758.25,61.8%,17893.4207,218.67929999999978,sideways,5
2021-11-09 09:35:00+05:30,18112.1,17758.25,78.6%,17833.9739,278.1260999999977,sideways,5
2021-11-09 13:30:00+05:30,18071.8,17758.25,23.6%,17997.8022,73.997800000001,sideways,5
2021-11-09 13:30:00+05:30,18071.8,17758.25,38.2%,17952.0239,119.77609999999913,sideways,5
2021-11-09 13:30:00+05:30,18071.8,17758.25,50%,17915.025,156.77499999999782,sideways,5
2021-11-09 13:30:00+05:30,18071.8,17758.25,61.8%,17878.0261,193.77390000000014,sideways,5
2021-11-09 13:30:00+05:30,18071.8,17758.25,78.6%,17825.3497,246.45030000000042,sideways,5
2021-11-10 14:10:00+05:30,18060.95,17915.1,23.6%,18026.5294,34.420600000001286,sideways,0
2021-11-10 14:10:00+05:30,18060.95,17915.1,38.2%,18005.2353,55.71470000000045,sideways,0
2021-11-10 14:10:00+05:30,18060.95,17915.1,50%,17988.025,72.92499999999927,sideways,0
2021-11-10 14:10:00+05:30,18060.95,17915.1,61.8%,17970.8147,90.13530000000173,sideways,0
2021-11-10 14:10:00+05:30,18060.95,17915.1,78.6%,17946.3119,114.63810000000012,sideways,0
2021-11-12 09:35:00+05:30,18000.5,17799.5,23.6%,17953.064,47.43600000000151,sideways,0
2021-11-12 09:35:00+05:30,18000.5,17799.5,38.2%,17923.718,76.78199999999924,sideways,0
2021-11-12 09:35:00+05:30,18000.5,17799.5,50%,17900.0,100.5,sideways,0
2021-11-12 09:35:00+05:30,18000.5,17799.5,61.8%,17876.282,124.21800000000076,sideways,0
2021-11-12 09:35:00+05:30,18000.5,17799.5,78.6%,17842.514,157.9860000000008,sideways,0
2021-11-15 09:20:00+05:30,18209.6,17799.5,23.6%,18112.8164,96.78359999999884,sideways,3
2021-11-15 09:20:00+05:30,18209.6,17799.5,38.2%,18052.9418,156.65819999999803,sideways,3
2021-11-15 09:20:00+05:30,18209.6,17799.5,50%,18004.55,205.04999999999927,sideways,3
2021-11-15 09:20:00+05:30,18209.6,17799.5,61.8%,17956.158199999998,253.4418000000005,sideways,3
2021-11-15 09:20:00+05:30,18209.6,17799.5,78.6%,17887.2614,322.33859999999913,sideways,3
2021-11-15 14:25:00+05:30,18143.95,17799.5,23.6%,18062.6598,81.29019999999946,sideways,4
2021-11-15 14:25:00+05:30,18143.95,17799.5,38.2%,18012.3701,131.57990000000063,sideways,4
2021-11-15 14:25:00+05:30,18143.95,17799.5,50%,17971.725,172.22500000000218,sideways,4
2021-11-15 14:25:00+05:30,18143.95,17799.5,61.8%,17931.0799,212.8701000000001,sideways,4
2021-11-15 14:25:00+05:30,18143.95,17799.5,78.6%,17873.2123,270.7377000000015,sideways,4
2021-11-16 13:15:00+05:30,18124.15,18024.4,23.6%,18100.609,23.541000000001077,sideways,0
2021-11-16 13:15:00+05:30,18124.15,18024.4,38.2%,18086.0455,38.10450000000128,sideways,0
2021-11-16 13:15:00+05:30,18124.15,18024.4,50%,18074.275,49.875,sideways,0
2021-11-16 13:15:00+05:30,18124.15,18024.4,61.8%,18062.504500000003,61.64549999999872,sideways,0
2021-11-16 13:15:00+05:30,18124.15,18024.4,78.6%,18045.7465,78.40350000000035,sideways,0
2021-11-17 13:50:00+05:30,18009.4,17908.8,23.6%,17985.6584,23.7416000000012,sideways,0
2021-11-17 13:50:00+05:30,18009.4,17908.8,38.2%,17970.9708,38.42920000000231,sideways,0
2021-11-17 13:50:00+05:30,18009.4,17908.8,50%,17959.1,50.30000000000291,sideways,0
2021-11-17 13:50:00+05:30,18009.4,17908.8,61.8%,17947.2292,62.17079999999987,sideways,0
2021-11-17 13:50:00+05:30,18009.4,17908.8,78.6%,17930.3284,79.07160000000295,sideways,0
2021-11-18 14:55:00+05:30,17832.4,17688.85,23.6%,17798.5222,33.877800000002026,sideways,0
2021-11-18 14:55:00+05:30,17832.4,17688.85,38.2%,17777.5639,54.83610000000044,sideways,0
2021-11-18 14:55:00+05:30,17832.4,17688.85,50%,17760.625,71.77500000000146,sideways,0
2021-11-18 14:55:00+05:30,17832.4,17688.85,61.8%,17743.6861,88.71390000000247,sideways,0
2021-11-18 14:55:00+05:30,17832.4,17688.85,78.6%,17719.5697,112.83030000000144,sideways,0
2021-11-24 12:50:00+05:30,17600.35,17216.8,23.6%,17509.832199999997,90.51780000000144,sideways,1
2021-11-24 12:50:00+05:30,17600.35,17216.8,38.2%,17453.833899999998,146.51610000000073,sideways,1
2021-11-24 12:50:00+05:30,17600.35,17216.8,50%,17408.574999999997,191.77500000000146,sideways,1
2021-11-24 12:50:00+05:30,17600.35,17216.8,61.8%,17363.3161,237.03389999999854,sideways,1
2021-11-24 12:50:00+05:30,17600.35,17216.8,78.6%,17298.879699999998,301.47030000000086,sideways,1
2021-11-25 14:45:00+05:30,17563.85,17352.35,23.6%,17513.935999999998,49.91400000000067,sideways,0
2021-11-25 14:45:00+05:30,17563.85,17352.35,38.2%,17483.056999999997,80.79300000000148,sideways,0
2021-11-25 14:45:00+05:30,17563.85,17352.35,50%,17458.1,105.75,sideways,0
2021-11-25 14:45:00+05:30,17563.85,17352.35,61.8%,17433.143,130.70699999999852,sideways,0
2021-11-25 14:45:00+05:30,17563.85,17352.35,78.6%,17397.610999999997,166.2390000000014,sideways,0
2021-11-26 13:00:00+05:30,17210.1,17088.7,23.6%,17181.4496,28.650399999998626,sideways,0
2021-11-26 13:00:00+05:30,17210.1,17088.7,38.2%,17163.7252,46.37479999999778,sideways,0
2021-11-26 13:00:00+05:30,17210.1,17088.7,50%,17149.4,60.69999999999709,sideways,0
2021-11-26 13:00:00+05:30,17210.1,17088.7,61.8%,17135.0748,75.02520000000004,sideways,0
2021-11-26 13:00:00+05:30,17210.1,17088.7,78.6%,17114.6796,95.42039999999906,sideways,0
2021-11-29 12:15:00+05:30,17160.1,16783.95,23.6%,17071.3286,88.77139999999781,sideways,0
2021-11-29 12:15:00+05:30,17160.1,16783.95,38.2%,17016.4107,143.68929999999818,sideways,0
2021-11-29 12:15:00+05:30,17160.1,16783.95,50%,16972.025,188.0749999999971,sideways,0
2021-11-29 12:15:00+05:30,17160.1,16783.95,61.8%,16927.6393,232.46069999999963,sideways,0
2021-11-29 12:15:00+05:30,17160.1,16783.95,78.6%,16864.4461,295.6538999999975,sideways,0
2021-11-30 10:30:00+05:30,17324.45,17019.45,23.6%,17252.47,71.97999999999956,sideways,0
2021-11-30 10:30:00+05:30,17324.45,17019.45,38.2%,17207.940000000002,116.5099999999984,sideways,0
2021-11-30 10:30:00+05:30,17324.45,17019.45,50%,17171.95,152.5,sideways,0
2021-11-30 10:30:00+05:30,17324.45,17019.45,61.8%,17135.96,188.4900000000016,sideways,0
2021-11-30 10:30:00+05:30,17324.45,17019.45,78.6%,17084.72,239.72999999999956,sideways,0
2021-12-01 11:25:00+05:30,17212.55,16934.05,23.6%,17146.824,65.72599999999875,sideways,0
2021-12-01 11:25:00+05:30,17212.55,16934.05,38.2%,17106.163,106.3869999999988,sideways,0
2021-12-01 11:25:00+05:30,17212.55,16934.05,50%,17073.3,139.25,sideways,0
2021-12-01 11:25:00+05:30,17212.55,16934.05,61.8%,17040.436999999998,172.1130000000012,sideways,0
2021-12-01 11:25:00+05:30,17212.55,16934.05,78.6%,16993.648999999998,218.90100000000166,sideways,0
2021-12-03 09:20:00+05:30,17488.3,17064.75,23.6%,17388.3422,99.95780000000013,sideways,1
2021-12-03 09:20:00+05:30,17488.3,17064.75,38.2%,17326.5039,161.79609999999957,sideways,1
2021-12-03 09:20:00+05:30,17488.3,17064.75,50%,17276.525,211.77499999999782,sideways,1
2021-12-03 09:20:00+05:30,17488.3,17064.75,61.8%,17226.5461,261.7538999999997,sideways,1
2021-12-03 09:20:00+05:30,17488.3,17064.75,78.6%,17155.3897,332.91029999999955,sideways,1
2021-12-09 09:15:00+05:30,17539.8,16893.6,23.6%,17387.2968,152.5031999999992,sideways,2
2021-12-09 09:15:00+05:30,17539.8,16893.6,38.2%,17292.9516,246.84839999999895,sideways,2
2021-12-09 09:15:00+05:30,17539.8,16893.6,50%,17216.699999999997,323.1000000000022,sideways,2
2021-12-09 09:15:00+05:30,17539.8,16893.6,61.8%,17140.448399999997,399.3516000000018,sideways,2
2021-12-09 09:15:00+05:30,17539.8,16893.6,78.6%,17031.8868,507.91319999999905,sideways,2
2021-12-09 13:10:00+05:30,17537.0,17380.1,23.6%,17499.9716,37.02839999999924,sideways,0
2021-12-09 13:10:00+05:30,17537.0,17380.1,38.2%,17477.0642,59.93579999999929,sideways,0
2021-12-09 13:10:00+05:30,17537.0,17380.1,50%,17458.55,78.45000000000073,sideways,0
2021-12-09 13:10:00+05:30,17537.0,17380.1,61.8%,17440.035799999998,96.96420000000217,sideways,0
2021-12-09 13:10:00+05:30,17537.0,17380.1,78.6%,17413.6766,123.32340000000113,sideways,0
2021-12-13 09:55:00+05:30,17638.85,17405.55,23.6%,17583.7912,55.05879999999888,sideways,2
2021-12-13 09:55:00+05:30,17638.85,17405.55,38.2%,17549.7294,89.12059999999838,sideways,2
2021-12-13 09:55:00+05:30,17638.85,17405.55,50%,17522.199999999997,116.65000000000146,sideways,2
2021-12-13 09:55:00+05:30,17638.85,17405.55,61.8%,17494.670599999998,144.1794000000009,sideways,2
2021-12-13 09:55:00+05:30,17638.85,17405.55,78.6%,17455.476199999997,183.3738000000012,sideways,2
2021-12-14 13:35:00+05:30,17375.7,17226.15,23.6%,17340.4062,35.293799999999464,sideways,0
2021-12-14 13:35:00+05:30,17375.7,17226.15,38.2%,17318.571900000003,57.128099999998085,sideways,0
2021-12-14 13:35:00+05:30,17375.7,17226.15,50%,17300.925000000003,74.77499999999782,sideways,0
2021-12-14 13:35:00+05:30,17375.7,17226.15,61.8%,17283.2781,92.42190000000119,sideways,0
2021-12-14 13:35:00+05:30,17375.7,17226.15,78.6%,17258.153700000003,117.54629999999815,sideways,0
2021-12-16 09:15:00+05:30,17374.6,17200.35,23.6%,17333.477,41.12299999999959,sideways,0
2021-12-16 09:15:00+05:30,17374.6,17200.35,38.2%,17308.0365,66.5635000000002,sideways,0
2021-12-16 09:15:00+05:30,17374.6,17200.35,50%,17287.475,87.125,sideways,0
2021-12-16 09:15:00+05:30,17374.6,17200.35,61.8%,17266.9135,107.6864999999998,sideways,0
2021-12-16 09:15:00+05:30,17374.6,17200.35,78.6%,17237.639499999997,136.96050000000105,sideways,0
2021-12-16 09:15:00+05:30,17374.6,17200.35,23.6%,17333.477,41.12299999999959,sideways,0
2021-12-16 09:15:00+05:30,17374.6,17200.35,38.2%,17308.0365,66.5635000000002,sideways,0
2021-12-16 09:15:00+05:30,17374.6,17200.35,50%,17287.475,87.125,sideways,0
2021-12-16 09:15:00+05:30,17374.6,17200.35,61.8%,17266.9135,107.6864999999998,sideways,0
2021-12-16 09:15:00+05:30,17374.6,17200.35,78.6%,17237.639499999997,136.96050000000105,sideways,0
2021-12-16 13:00:00+05:30,17282.2,17196.35,23.6%,17261.9394,20.260600000001432,sideways,0
2021-12-16 13:00:00+05:30,17282.2,17196.35,38.2%,17249.4053,32.794700000002194,sideways,0
2021-12-16 13:00:00+05:30,17282.2,17196.35,50%,17239.275,42.92499999999927,sideways,0
2021-12-16 13:00:00+05:30,17282.2,17196.35,61.8%,17229.1447,53.05529999999999,sideways,0
2021-12-16 13:00:00+05:30,17282.2,17196.35,78.6%,17214.7219,67.47810000000027,sideways,0
2021-12-16 13:00:00+05:30,17282.2,17196.35,23.6%,17261.9394,20.260600000001432,sideways,0
2021-12-16 13:00:00+05:30,17282.2,17196.35,38.2%,17249.4053,32.794700000002194,sideways,0
2021-12-16 13:00:00+05:30,17282.2,17196.35,50%,17239.275,42.92499999999927,sideways,0
2021-12-16 13:00:00+05:30,17282.2,17196.35,61.8%,17229.1447,53.05529999999999,sideways,0
2021-12-16 13:00:00+05:30,17282.2,17196.35,78.6%,17214.7219,67.47810000000027,sideways,0
2021-12-17 09:15:00+05:30,17292.45,17196.35,23.6%,17269.7704,22.679599999999482,downtrend,0
2021-12-17 09:15:00+05:30,17292.45,17196.35,38.2%,17255.7398,36.71020000000135,downtrend,0
2021-12-17 09:15:00+05:30,17292.45,17196.35,50%,17244.4,48.04999999999927,downtrend,0
2021-12-17 09:15:00+05:30,17292.45,17196.35,61.8%,17233.0602,59.38980000000083,downtrend,0
2021-12-17 09:15:00+05:30,17292.45,17196.35,78.6%,17216.915399999998,75.53460000000268,downtrend,0
2021-12-17 14:00:00+05:30,17107.65,16992.3,23.6%,17080.4274,27.222600000000966,sideways,0
2021-12-17 14:00:00+05:30,17107.65,16992.3,38.2%,17063.5863,44.06370000000243,sideways,0
2021-12-17 14:00:00+05:30,17107.65,16992.3,50%,17049.975,57.67500000000291,sideways,0
2021-12-17 14:00:00+05:30,17107.65,16992.3,61.8%,17036.3637,71.28629999999976,sideways,0
2021-12-17 14:00:00+05:30,17107.65,16992.3,78.6%,17016.9849,90.66510000000198,sideways,0
2021-12-21 12:40:00+05:30,16936.35,16410.4,23.6%,16812.2258,124.12419999999838,sideways,0
2021-12-21 12:40:00+05:30,16936.35,16410.4,38.2%,16735.4371,200.91289999999935,sideways,0
2021-12-21 12:40:00+05:30,16936.35,16410.4,50%,16673.375,262.97499999999854,sideways,0
2021-12-21 12:40:00+05:30,16936.35,16410.4,61.8%,16611.3129,325.03709999999774,sideways,0
2021-12-21 12:40:00+05:30,16936.35,16410.4,78.6%,16522.9533,413.3966999999975,sideways,0
2021-12-22 09:55:00+05:30,16920.2,16688.65,23.6%,16865.554200000002,54.64579999999842,sideways,0
2021-12-22 09:55:00+05:30,16920.2,16688.65,38.2%,16831.747900000002,88.45209999999861,sideways,0
2021-12-22 09:55:00+05:30,16920.2,16688.65,50%,16804.425000000003,115.77499999999782,sideways,0
2021-12-22 09:55:00+05:30,16920.2,16688.65,61.8%,16777.1021,143.09790000000066,sideways,0
2021-12-22 09:55:00+05:30,16920.2,16688.65,78.6%,16738.2017,181.9982999999993,sideways,0
2021-12-23 09:55:00+05:30,17107.4,16850.6,23.6%,17046.7952,60.60480000000098,sideways,0
2021-12-23 09:55:00+05:30,17107.4,16850.6,38.2%,17009.3024,98.09760000000097,sideways,0
2021-12-23 09:55:00+05:30,17107.4,16850.6,50%,16979.0,128.40000000000146,sideways,0
2021-12-23 09:55:00+05:30,17107.4,16850.6,61.8%,16948.6976,158.70240000000194,sideways,0
2021-12-23 09:55:00+05:30,17107.4,16850.6,78.6%,16905.5552,201.84480000000258,sideways,0
2021-12-24 09:15:00+05:30,17151.45,16850.6,23.6%,17080.4494,71.0005999999994,sideways,1
2021-12-24 09:15:00+05:30,17151.45,16850.6,38.2%,17036.5253,114.92469999999958,sideways,1
2021-12-24 09:15:00+05:30,17151.45,16850.6,50%,17001.025,150.42499999999927,sideways,1
2021-12-24 09:15:00+05:30,17151.45,16850.6,61.8%,16965.524699999998,185.9253000000026,sideways,1
2021-12-24 09:15:00+05:30,17151.45,16850.6,78.6%,16914.9819,236.46810000000187,sideways,1
2021-12-24 14:45:00+05:30,17068.15,16910.2,23.6%,17030.8738,37.276200000000244,sideways,0
2021-12-24 14:45:00+05:30,17068.15,16910.2,38.2%,17007.8131,60.33690000000206,sideways,0
2021-12-24 14:45:00+05:30,17068.15,16910.2,50%,16989.175000000003,78.97499999999854,sideways,0
2021-12-24 14:45:00+05:30,17068.15,16910.2,61.8%,16970.536900000003,97.61309999999867,sideways,0
2021-12-24 14:45:00+05:30,17068.15,16910.2,78.6%,16944.0013,124.14870000000155,sideways,0
2021-12-29 09:50:00+05:30,17285.75,17161.2,23.6%,17256.356200000002,29.39379999999801,sideways,0
2021-12-29 09:50:00+05:30,17285.75,17161.2,38.2%,17238.1719,47.57809999999881,sideways,0
2021-12-29 09:50:00+05:30,17285.75,17161.2,50%,17223.475,62.275000000001455,sideways,0
2021-12-29 09:50:00+05:30,17285.75,17161.2,61.8%,17208.7781,76.97190000000046,sideways,0
2021-12-29 09:50:00+05:30,17285.75,17161.2,78.6%,17187.8537,97.89630000000034,sideways,0
2021-12-30 10:25:00+05:30,17264.0,17148.8,23.6%,17236.8128,27.187200000000303,sideways,0
2021-12-30 10:25:00+05:30,17264.0,17148.8,38.2%,17219.993599999998,44.00640000000203,sideways,0
2021-12-30 10:25:00+05:30,17264.0,17148.8,50%,17206.4,57.599999999998545,sideways,0
2021-12-30 10:25:00+05:30,17264.0,17148.8,61.8%,17192.8064,71.1935999999987,sideways,0
2021-12-30 10:25:00+05:30,17264.0,17148.8,78.6%,17173.4528,90.54720000000088,sideways,0
2022-01-05 15:00:00+05:30,17944.2,17341.85,23.6%,17802.0454,142.15460000000166,sideways,5
2022-01-05 15:00:00+05:30,17944.2,17341.85,38.2%,17714.1023,230.09770000000208,sideways,5
2022-01-05 15:00:00+05:30,17944.2,17341.85,50%,17643.025,301.1749999999993,sideways,5
2022-01-05 15:00:00+05:30,17944.2,17341.85,61.8%,17571.9477,372.2523000000001,sideways,5
2022-01-05 15:00:00+05:30,17944.2,17341.85,78.6%,17470.7529,473.4471000000012,sideways,5
2022-01-07 10:35:00+05:30,17904.65,17655.9,23.6%,17845.945,58.705000000001746,sideways,0
2022-01-07 10:35:00+05:30,17904.65,17655.9,38.2%,17809.627500000002,95.02249999999913,sideways,0
2022-01-07 10:35:00+05:30,17904.65,17655.9,50%,17780.275,124.375,sideways,0
2022-01-07 10:35:00+05:30,17904.65,17655.9,61.8%,17750.9225,153.72750000000087,sideways,0
2022-01-07 10:35:00+05:30,17904.65,17655.9,78.6%,17709.1325,195.51750000000175,sideways,0
2022-01-12 11:40:00+05:30,18221.0,18002.4,23.6%,18169.4104,51.589599999999336,sideways,0
2022-01-12 11:40:00+05:30,18221.0,18002.4,38.2%,18137.4948,83.5051999999996,sideways,0
2022-01-12 11:40:00+05:30,18221.0,18002.4,50%,18111.7,109.29999999999927,sideways,0
2022-01-12 11:40:00+05:30,18221.0,18002.4,61.8%,18085.9052,135.09479999999894,sideways,0
2022-01-12 11:40:00+05:30,18221.0,18002.4,78.6%,18049.1804,171.8195999999989,sideways,0
2022-01-13 09:35:00+05:30,18271.55,18158.75,23.6%,18244.9292,26.6208000000006,sideways,0
2022-01-13 09:35:00+05:30,18271.55,18158.75,38.2%,18228.4604,43.089599999999336,sideways,0
2022-01-13 09:35:00+05:30,18271.55,18158.75,50%,18215.15,56.39999999999782,sideways,0
2022-01-13 09:35:00+05:30,18271.55,18158.75,61.8%,18201.8396,69.71039999999994,sideways,0
2022-01-13 09:35:00+05:30,18271.55,18158.75,78.6%,18182.8892,88.66079999999783,sideways,0
2022-01-13 15:15:00+05:30,18269.7,18164.15,23.6%,18244.7902,24.90980000000127,sideways,0
2022-01-13 15:15:00+05:30,18269.7,18164.15,38.2%,18229.3799,40.32010000000082,sideways,0
2022-01-13 15:15:00+05:30,18269.7,18164.15,50%,18216.925000000003,52.77499999999782,sideways,0
2022-01-13 15:15:00+05:30,18269.7,18164.15,61.8%,18204.470100000002,65.22989999999845,sideways,0
2022-01-13 15:15:00+05:30,18269.7,18164.15,78.6%,18186.7377,82.96229999999923,sideways,0
2022-01-17 11:15:00+05:30,18313.45,18120.95,23.6%,18268.02,45.43000000000029,sideways,3
2022-01-17 11:15:00+05:30,18313.45,18120.95,38.2%,18239.915,73.53499999999985,sideways,3
2022-01-17 11:15:00+05:30,18313.45,18120.95,50%,18217.2,96.25,sideways,3
2022-01-17 11:15:00+05:30,18313.45,18120.95,61.8%,18194.485,118.96500000000015,sideways,3
2022-01-17 11:15:00+05:30,18313.45,18120.95,78.6%,18162.145,151.3050000000003,sideways,3
2022-01-18 09:20:00+05:30,18350.6,18120.95,23.6%,18296.402599999998,54.197400000000926,sideways,4
2022-01-18 09:20:00+05:30,18350.6,18120.95,38.2%,18262.8737,87.72629999999845,sideways,4
2022-01-18 09:20:00+05:30,18350.6,18120.95,50%,18235.775,114.82499999999709,sideways,4
2022-01-18 09:20:00+05:30,18350.6,18120.95,61.8%,18208.6763,141.92369999999937,sideways,4
2022-01-18 09:20:00+05:30,18350.6,18120.95,78.6%,18170.0951,180.5048999999999,sideways,4
2022-01-18 13:20:00+05:30,18318.05,18186.75,23.6%,18287.0632,30.986799999998766,sideways,0
2022-01-18 13:20:00+05:30,18318.05,18186.75,38.2%,18267.8934,50.156599999998434,sideways,0
2022-01-18 13:20:00+05:30,18318.05,18186.75,50%,18252.4,65.64999999999782,sideways,0
2022-01-18 13:20:00+05:30,18318.05,18186.75,61.8%,18236.9066,81.14340000000084,sideways,0
2022-01-18 13:20:00+05:30,18318.05,18186.75,78.6%,18214.8482,103.20179999999891,sideways,0
2022-01-21 13:10:00+05:30,17707.25,17526.4,23.6%,17664.5694,42.680599999999686,sideways,0
2022-01-21 13:10:00+05:30,17707.25,17526.4,38.2%,17638.1653,69.08469999999943,sideways,0
2022-01-21 13:10:00+05:30,17707.25,17526.4,50%,17616.825,90.42499999999927,sideways,0
2022-01-21 13:10:00+05:30,17707.25,17526.4,61.8%,17595.4847,111.76529999999912,sideways,0
2022-01-21 13:10:00+05:30,17707.25,17526.4,78.6%,17565.1019,142.14809999999852,sideways,0
